record_idx,scene_id,iou_c0,iou_c1,iou_c2,iou_c3,miou
6865,1517045561.0,0.8669095874852963,0.8745447291540649,nan,0.7225920322743318,0.821348782971231
7874,1595273991.0,0.14467220857736635,0.7986798089479615,0.4200426209746857,0.58870909916585,0.4880259344164659
128,1592452673.0,0.19399949622636228,0.39412103356022893,0.5460078098132001,nan,0.3780427798665971
6558,1589884557.0,0.9437446594238281,nan,0.0,nan,0.47187232971191406
3134,1587396246.0,1.0,0.9325802556786065,nan,0.717915728530074,0.8834986614028936
1973,1590289804.0,0.9559127400102669,0.6883802049269675,nan,0.745684507653892,0.7966591508637088
2587,1550056083.0,0.9184309574217832,0.9499473451778374,nan,0.8638806449025427,0.9107529825007211
2602,1565493510.0,1.0,nan,nan,nan,1.0
6090,1559029174.0,0.9537655064630612,nan,0.9013729076470725,nan,0.9275692070550668
9677,1566378397.0,0.7889795816276336,0.832885372821475,0.0,0.7476648715458639,0.5923824564987431
8800,1553588570.0,0.9622761620710387,0.9433980773003727,0.0,0.8788885691112216,0.6961407021206583
9588,1574069843.0,0.935430603501518,0.905995755217545,nan,0.8599012454860343,0.9004425347350326
8288,1554129285.0,0.9453462299628994,0.8016588616295054,nan,0.8650959132610508,0.870700334951152
2014,1592413510.0,0.8499206850746076,0.805690765124156,nan,0.6287303888130968,0.7614472796706201
9734,1567758888.0,1.0,nan,nan,nan,1.0
1297,1564983036.0,0.9598408261713818,0.9613198849641545,0.0,0.7768752379743622,0.6745089872774745
5157,1568387302.0,0.9691546436110849,0.8344935549412117,nan,0.8221585016167409,0.8752689000563459
1974,1595473805.0,0.7193468558979674,0.905924096502486,nan,0.710757063442031,0.7786760052808281
7038,1568619855.0,1.0,nan,nan,nan,1.0
8358,1562342378.0,0.798070816459507,nan,0.28646372207568893,nan,0.5422672692675979
8659,1572290474.0,1.0,nan,nan,nan,1.0
5304,1589849620.0,1.0,nan,nan,nan,1.0
2547,1549473333.0,0.9242839327972034,0.941020562292489,nan,0.8299607072691552,0.8984217341196158
229,1588985761.0,0.9893208371188575,0.8257276763690182,nan,0.6391686650679457,0.8180723928519406
2944,1594033086.0,0.5035412694088804,0.8872793009358658,0.0,0.6234043166296862,0.5035562217436081
382,1536482962.0,0.1047286901220638,0.7880375389322988,0.36989660386611634,0.6681998056095529,0.48271565963250795
3976,1552373400.0,0.6020551144325081,0.9481023769474581,0.0,0.6396568712687648,0.5474535906621828
9311,1565004487.0,0.8828966174368748,0.9073440379047117,nan,0.856060284140002,0.8821003131605295
6391,1587232218.0,1.0,nan,nan,nan,1.0
4131,1552694336.0,1.0,nan,nan,nan,1.0
3192,1579790235.0,1.0,nan,nan,nan,1.0
7606,1581223804.0,0.24924042862360227,0.18169418521177316,0.5730980266655655,0.0,0.25100816012523525
4100,1552618119.0,1.0,nan,nan,nan,1.0
2817,1556421503.0,0.6347469220246238,0.9214524991268674,nan,0.7721963617671417,0.7761319276395443
7450,1571756830.0,0.9763683286557857,0.714889555494955,nan,0.0,0.563752628050247
9243,1550824158.0,0.7646214926767424,0.7734280444931128,nan,0.9036336338271398,0.8138943903323317
2349,1576568569.0,1.0,nan,nan,nan,1.0
6071,1558379001.0,0.7392121397195274,0.2457472985984808,0.8240046252890806,0.0,0.4522410159017722
7001,1550563622.0,0.8056518506762006,0.0,0.8589292503787033,nan,0.5548603670183013
5574,1595174226.0,0.9374948575189929,0.9307997686194027,nan,0.7742593692693133,0.8808513318025696
7972,1586248368.0,1.0,nan,nan,nan,1.0
5310,1560730591.0,0.11806195505777274,0.9557403979743765,nan,0.28224935977481,0.4520172376023197
8683,1570026139.0,0.9546164206719454,0.8124486200822079,nan,0.7062196038116326,0.8244282148552621
6815,1556379601.0,0.9884698042153828,0.7839930078661506,nan,0.6266666666666667,0.7997098262494
4518,1591666676.0,1.0,nan,nan,nan,1.0
9153,1537697028.0,0.6622493773135725,0.299939949348581,0.5884444252916905,0.3226939970717423,0.46833193725639655
8721,1554545285.0,0.6899957965531736,0.9840655835062136,nan,0.6209383597293479,0.7649999132629116
9809,1593406971.0,0.6500912825193975,0.6600080182677056,0.5789820001558428,3.360327968009678e-05,0.4722787260556565
8881,1553218696.0,0.9065898424085168,0.898522094501994,nan,0.7247055380788646,0.8432724916631251
308,1572333005.0,0.9362024898285635,0.723176280639953,0.32139395338102933,0.4822681023412032,0.6157602065476873
2187,1563959446.0,0.5899712909347476,0.8929966692204454,nan,0.7135239866697667,0.7321639822749866
4140,1556330593.0,1.0,nan,nan,nan,1.0
4398,1590385892.0,0.9951267056530214,0.6396196002578981,0.7025067002995428,0.2107547459973002,0.6370019380519406
2332,1563520452.0,0.8980842675865468,nan,0.9090359292959838,nan,0.9035600984412653
1993,1566127820.0,0.7842755000648032,0.7657683486238532,0.6519816734131044,0.6663934426229509,0.717104741181178
2723,1580555790.0,1.0,nan,nan,nan,1.0
1783,1553916690.0,0.8040163459485834,0.9090639431017629,nan,0.7639301874595992,0.8256701588366484
